probe,probe_x_m,probe_y_m,side,x_bin_m,coherence_f1,coherence_f2,frequency_f1_hz,frequency_f2_hz
0,0.01,0.0,fin_z_max,-0.008821297499999999,0.7093132947360116,0.9766732721368966,3.1250000000000666,6.640625000000141
0,0.01,0.0,fin_z_max,-0.0077828625,0.7096484574260542,0.9766703703356358,3.1250000000000666,6.640625000000141
0,0.01,0.0,fin_z_max,-0.0067444275000000005,0.7105349972493556,0.9765203716664439,3.1250000000000666,6.640625000000141
0,0.01,0.0,fin_z_max,-0.0063982825,0.7121516456336919,0.9764316699087358,3.1250000000000666,6.640625000000141
0,0.01,0.0,fin_z_max,-0.0060521375,0.7116600586177797,0.9766735727809909,3.1250000000000666,6.640625000000141
0,0.01,0.0,fin_z_max,-0.0057059925,0.7132673479626818,0.9769483012790716,3.1250000000000666,6.640625000000141
0,0.01,0.0,fin_z_max,-0.005359847500000001,0.7139029143405385,0.977523467405568,3.1250000000000666,6.640625000000141
0,0.01,0.0,fin_z_max,-0.005013702500000001,0.7125950120328234,0.9772616507391985,3.1250000000000666,6.640625000000141
0,0.01,0.0,fin_z_max,-0.0046675575,0.7159777443940395,0.9780074890346385,3.1250000000000666,6.640625000000141
0,0.01,0.0,fin_z_max,-0.0043214125,0.716460137579078,0.9786260129926718,3.1250000000000666,6.640625000000141
0,0.01,0.0,fin_z_max,-0.003975267500000001,0.7134448383525721,0.9777586429068211,3.1250000000000666,6.640625000000141
0,0.01,0.0,fin_z_max,-0.003629122500000001,0.7185291505941632,0.9794984725130723,3.1250000000000666,6.640625000000141
0,0.01,0.0,fin_z_max,-0.0032829775,0.7185660877938405,0.9798017233815137,3.1250000000000666,6.640625000000141
0,0.01,0.0,fin_z_max,-0.0029368325,0.714524526964888,0.978526244760377,3.1250000000000666,6.640625000000141
0,0.01,0.0,fin_z_max,-0.002590687500000001,0.7220434819287865,0.9809584116258764,3.1250000000000666,6.640625000000141
0,0.01,0.0,fin_z_max,-0.002244542500000001,0.725182639976228,0.9816880329700848,3.1250000000000666,6.640625000000141
0,0.01,0.0,fin_z_max,-0.0018983975000000002,0.7174351226556208,0.9790486603640334,3.1250000000000666,6.640625000000141
0,0.01,0.0,fin_z_max,-0.0015522525000000002,0.7283809540372658,0.9823680714234198,3.1250000000000666,6.640625000000141
0,0.01,0.0,fin_z_max,-0.0012061075000000011,0.7298634869847388,0.9822917885559335,3.1250000000000666,6.640625000000141
0,0.01,0.0,fin_z_max,-0.0008599625000000012,0.7192037138347853,0.979236965602138,3.1250000000000666,6.640625000000141
