time,Cl,Nu_upper_mean,Nu_lower_mean,Nu_upper_minus_lower
2.57,2.26048914,8.461293860544728,8.515699402188403,-0.05440554164367484
2.575,2.2992412,8.477885945081766,8.51594738175606,-0.03806143667429396
2.58,2.34771777,8.495494289723267,8.514715848805448,-0.019221559082181372
2.585,2.40390478,8.513859812433823,8.51246925061747,0.0013905618163541078
2.59,2.46533038,8.532662214861244,8.509714207564926,0.02294800729631774
2.595,2.52940463,8.55152707860223,8.50699353909372,0.044533539508510245
2.6,2.593291,8.570032456237206,8.504860664266378,0.0651717919708279
2.605,2.654342,8.58778762020708,8.503858969005332,0.08392865120174875
2.61,2.70989005,8.604365266224898,8.504369895314428,0.09999537091047017
2.615,2.75768464,8.61943679203061,8.506785982424756,0.11265080960585472
2.62,2.79570933,8.632766694234286,8.511466621457682,0.12130007277660404
2.625,2.82242418,8.644229476870901,8.518733671332276,0.12549580553862505
2.63,2.8367564,8.653817332593725,8.528751841306597,0.12506549128712763
2.635,2.83830357,8.66163605944855,8.541590373351585,0.1200456860969652
2.64,2.82705473,8.667885968758895,8.557226285665998,0.11065968309289786
2.645,2.80371175,8.64818870034696,8.551173392365003,0.09701530798195712
2.65,2.76939241,8.627590266331838,8.547553605018784,0.08003666131305387
2.655,2.72557178,8.606495184742453,8.546022796418633,0.06047238832382007
2.66,2.67415023,8.585309212838181,8.546144709467601,0.039164503370580306
2.665,2.61721282,8.564421330634234,8.547422290172067,0.01699904046216716
2.67,2.55693436,8.544182678793366,8.549301614370433,-0.005118935577067774
2.675,2.4956569,8.524891223477258,8.551190677560019,-0.026299454082760576
2.68,2.43571864,8.506767646574891,8.552512580972008,-0.04574493439711702
2.685,2.37941298,8.48996161740172,8.552693595868835,-0.06273197846711476
2.69,2.32901278,8.474508002539812,8.551160166176892,-0.07665216363708005
2.695,2.28659331,8.460403187471922,8.547723851426735,-0.08732066395481297
2.7,2.25404455,8.447641044366312,8.541963068586206,-0.09432202421989366
2.705,2.23289243,8.436136825930705,8.533614406131852,-0.09747758020114716
2.71,2.22424664,8.425815805226607,8.522518057810812,-0.09670225258420473
2.715,2.22855212,8.416627113801626,8.508608940785196,-0.09198182698357016
2.72,2.2458065,8.408523686445303,8.491908633948409,-0.08338494750310588
2.725,2.27526036,8.428208091098735,8.499591109636738,-0.07138301853800222
2.73,2.3155927,8.448817798181297,8.504921639826895,-0.056103841645597896
2.735,2.36500142,8.47015635592322,8.508302251892653,-0.03814589596943385
2.74,2.42132115,8.49197299991413,8.510219901583778,-0.01824690166964693
2.745,2.48200974,8.513956740431071,8.511233387440363,0.00272335299070825
2.75,2.54440226,8.535758607872857,8.511950460876616,0.023808146996241675
2.755,2.60573473,8.557022015257544,8.513008001340943,0.04401401391660187
2.76,2.66342784,8.577331397894962,8.514884406538636,0.062446991356326365
2.765,2.71509359,8.59633025854282,8.518074319484187,0.07825593905863215
2.77,2.7586295,8.613738845239917,8.5230153024989,0.09072354274101713
2.775,2.79231819,8.629366900914158,8.530086987124136,0.09927991379002243
2.78,2.81496028,8.643121542904444,8.53959323160727,0.10352831129717366
2.785,2.8257358,8.655037433909557,8.55167168155796,0.10336575235159806
2.79,2.82446143,8.665253727901085,8.56635689144968,0.09889683645140579
2.795,2.81135487,8.67399242392865,8.58359118124012,0.09040124268853056
2.8,2.78709808,8.681536275721525,8.603224097024972,0.07831217869655305
2.805,2.75276982,8.662633829942967,8.59961124020059,0.06302258974237773
2.81,2.70974926,8.643277277730968,8.597743405658747,0.04553387207222137
2.815,2.65965133,8.62383304739243,8.59718512790216,0.02664791949027112
2.82,2.60429556,8.604637323643082,8.597443476883159,0.007193846759923517
2.825,2.54567844,8.585990590247755,8.597989489231832,-0.011998898984076689
2.83,2.48589634,8.568144890144273,8.598282868900712,-0.03013797875643931
2.835,2.42719303,8.551293006220911,8.5977945324436,-0.04650152622268955
2.84,2.37190395,8.535578568430381,8.595950380147912,-0.06037181171753048
2.845,2.32215614,8.521059912797627,8.592426428746961,-0.07136651594933419
2.85,2.28016926,8.5077880018394,8.587005496538781,-0.07921749469938177
2.855,2.24777592,8.49578450979312,8.57940413626337,-0.08361962647025045
2.86,2.22649622,8.485053817574054,8.569431010188875,-0.0843771926148218
2.865,2.21748369,8.475638319743533,8.556970790150457,-0.08133247040692382
2.87,2.22124295,8.467548591275957,8.54204985052771,-0.07450125925175222
2.875,2.2378407,8.460783243605597,8.524786652349766,-0.06400340874416877
2.88,2.26670453,8.455287768494182,8.505422994123803,-0.050135225629620805
2.885,2.30664562,8.470595243789278,8.504051741810413,-0.033456498021134706
2.89,2.35598653,8.486872802819951,8.501293467054769,-0.014420664234817693
2.895,2.41263494,8.503856255629241,8.497614741634202,0.006241513995039583
2.9,2.47416743,8.52121573511736,8.49352443325067,0.027691301866690665
2.905,2.53791199,8.538573427634221,8.489559575619607,0.049013852014613946
2.91,2.60114269,8.555535935313245,8.486302074399287,0.06923386091395756
2.915,2.6610856,8.571654744088969,8.4841820715846,0.08747267250436863
2.92,2.7153009,8.586548787935634,8.483628193585785,0.10292059434984857
2.925,2.76148358,8.5999102569092,8.485020718704796,0.11488953820440351
2.93,2.79770486,8.61152195640984,8.488705815934695,0.12281614047514466
2.935,2.82250779,8.621272714513811,8.494980620322563,0.12629209419124798
2.94,2.83492863,8.629169299468536,8.50398713938578,0.1251821600827565
2.945,2.83456729,8.635330893385213,8.515777080938205,0.11955381244700725
2.95,2.82162288,8.639967351760982,8.53031564059787,0.1096517111631119
2.955,2.79672427,8.643357918921325,8.547482623933051,0.0958752949882733
2.96,2.76108703,8.645849597487508,8.567050303939357,0.07879929354815118
2.965,2.71627009,8.630341140987882,8.571295441055343,0.05904569993253972
2.97,2.66417486,8.614759523234367,8.577112362597145,0.0376471606372224
2.975,2.60690976,8.599487673158364,8.58399910412121,0.015488569037154676
2.98,2.54668188,8.584874317986468,8.59139728705333,-0.006522969066860895
2.985,2.4857941,8.57120822604173,8.59871952465098,-0.027511298609249835
2.99,2.42657965,8.558705221199416,8.605385394753256,-0.04668017355384002
2.995,2.37135006,8.54750352342653,8.61072955965271,-0.06322603622617962
3.0,2.32230183,8.53761165398017,8.614470043727326,-0.07685838974715686
3.005,2.28155731,8.529085900849621,8.616200108607936,-0.08711420775831513
3.01,2.25085165,8.521875504362743,8.615541655018,-0.09366615065525608
3.015,2.23169695,8.515896980970771,8.612244398702629,-0.09634741773185773
3.02,2.22509709,8.51108280064579,8.606161146537362,-0.09507834589157227
3.025,2.23143938,8.5073869859085,8.597235658211645,-0.08984867230314464
3.03,2.25059373,8.504762027687763,8.585507171418381,-0.0807451437306188
3.035,2.28168857,8.503126947436787,8.571164268780773,-0.06803732134398643
3.04,2.32340037,8.502330265711123,8.554533608921545,-0.052203343210422304
3.045,2.37382526,8.51870971494277,8.552658055206981,-0.03394834026421201
3.05,2.43071676,8.535481764893193,8.549387565401952,-0.013905800508759114
3.055,2.49155166,8.552328281047123,8.545286050661902,0.007042230385220449
3.06,2.55368736,8.568892408333811,8.540965851352379,0.027926556981432427
3.065,2.61434918,8.58481773941791,8.537049293805651,0.04776844561225779
3.07,2.67099824,8.599694207659045,8.534004921890265,0.06568928576878008
3.075,2.72127713,8.61317769003725,8.532312575230518,0.08086511480673231
3.08,2.76318157,8.625003438624738,8.532398277823729,0.09260516080100878
3.085,2.7950706,8.634999040649921,8.534626974699963,0.10037206594995851
3.09,2.81577898,8.643098040959424,8.539277966849658,0.10382007410976613
3.095,2.8246657,8.649351881185249,8.546462212886768,0.10288966829848079
3.1,2.82153605,8.653917235865576,8.556197031669281,0.09772020419629435
3.105,2.80669204,8.657029713874302,8.56840670562838,0.0886230082459214
3.11,2.78093608,8.65897857644118,8.582923975030845,0.07605460141033582
3.115,2.74531923,8.660110462283122,8.599492219229338,0.06061824305378316
3.12,2.70127996,8.660799094483407,8.617757213969737,0.04304188051366964
3.125,2.65045898,8.648921574678718,8.624840081924265,0.024081492754453038
3.13,2.5947036,8.637298584169093,8.632643959114343,0.004654625054749673
3.135,2.53602271,8.626223016288263,8.64063954756162,-0.014416531273356625
3.14,2.47653186,8.615939817109442,8.648285978648797,-0.03234616153935477
3.145,2.41848782,8.60663695786901,8.655054436870346,-0.048417479001335195
3.15,2.36414146,8.598461325459912,8.66034855138262,-0.061887225922708566
3.155,2.31571613,8.591442568456005,8.663947518499107,-0.07250495004310231
3.16,2.27533382,8.585648058602398,8.665558257991073,-0.07991019938867439
3.165,2.24472,8.581104214804812,8.664915131517409,-0.0838109167125971
3.17,2.22541085,8.57781828695525,8.661837894133548,-0.08401960717829837
3.175,2.21838886,8.575838202346166,8.656224926693856,-0.08038672434769012
3.18,2.2241741,8.575177546051965,8.648114284609276,-0.07293673855731164
3.185,2.24265497,8.575829997500973,8.637638515015,-0.06180851751402727
3.19,2.27319738,8.577732687359577,8.625059148618533,-0.04732646125895634
3.195,2.31451451,8.580747753881061,8.610742851434336,-0.02999509755327523
3.2,2.3649085,8.584666558551115,8.595125178233788,-0.010458619682673032
3.205,2.42221288,8.594840182315798,8.58431163762162,0.010528544694176745
3.21,2.48397963,8.605305611137629,8.57317963885539,0.032125972282239346
3.215,2.54752689,8.615672017245492,8.56226971414272,0.0534023031027715
3.22,2.61013408,8.625545783078325,8.552161338685405,0.07338444439291969
3.225,2.66909525,8.634483622511468,8.543267829219463,0.09121579329200458
3.23,2.72196699,8.642112568170736,8.536006057131747,0.10610651103898938
3.235,2.7664947,8.64814240387195,8.530745178847836,0.11739722502411354
3.24,2.80087207,8.652376675614034,8.527821717163,0.12455495845103393
3.245,2.82367024,8.654724245788538,8.527507231909974,0.127217013878564
3.25,2.83406637,8.65521678818579,8.529916638883764,0.12530014930202604
3.255,2.83170638,8.653990070935325,8.535082304339905,0.11890776659542013
3.26,2.81684014,8.651270883434478,8.542949648935595,0.10832123449888265
3.265,2.79028369,8.647348218441579,8.55337540214471,0.09397281629686915
3.27,2.75322421,8.642580814762296,8.566111096934007,0.07646971782828871
3.275,2.70731679,8.637371183124891,8.580792920818517,0.05657826230637397
3.28,2.65447073,8.632118158001667,8.596982421821618,0.03513573618004884
3.285,2.59677976,8.624561666644082,8.611544707601853,0.013016959042229104
3.29,2.53650899,8.617684882655155,8.626536475345267,-0.008851592690112042
3.295,2.4759648,8.611768036662609,8.6413767954157,-0.02960875875309199
3.3,2.4174694,8.607018804547092,8.65547794927955,-0.04845914473245827
3.305,2.36334842,8.603570890356893,8.668152968461264,-0.06458207810437067
3.31,2.31572437,8.601416034674049,8.679237923580423,-0.07782188890637443
3.315,2.27664937,8.600620881454725,8.68822529485089,-0.0876044133961642
3.32,2.24788713,8.601128626399824,8.694774014255765,-0.09364538785594156
3.325,2.23080612,8.602861260580731,8.69864437808293,-0.09578311750219903
3.33,2.22635627,8.605754556872865,8.699699127043823,-0.09394457017095803
3.335,2.23480493,8.609769339943371,8.697889861885027,-0.0881205219416561
3.34,2.25587428,8.614852341654741,8.693270660852125,-0.07841831919738418
3.345,2.28868172,8.62091516580156,8.686050421062797,-0.06513525526123765
3.35,2.3317702,8.627793893816518,8.67657105629872,-0.04877716248220132
3.355,2.383205,8.635265497506046,8.66526998333439,-0.030004485828344585
3.36,2.44065355,8.643049559401279,8.652664964501504,-0.009615405100225516
3.365,2.50164064,8.652436526571941,8.640952321008358,0.011484205563583316
3.37,2.56340591,8.661442472286636,8.629121553790606,0.032320918496029805
3.375,2.62327014,8.669711761832632,8.617787432218606,0.05192432961402638
3.38,2.67871862,8.67683696845273,8.607407447666011,0.06942952078671816
3.385,2.72745914,8.68248613316498,8.598448763976046,0.08403736918893401
3.39,2.76754069,8.686410655195884,8.59132076973329,0.09508988546259367
3.395,2.79744057,8.688459346861814,8.586373019921345,0.10208632694046926
3.4,2.81604431,8.68858902272906,8.583854107785449,0.1047349149436112
3.405,2.82281342,8.686871073529078,8.58384991450717,0.10302115902190856
3.41,2.81761839,8.683479960954736,8.58635489870724,0.09712506224749617
3.415,2.80091647,8.678666658485621,8.591269595463203,0.08739706302241856
3.42,2.77354053,8.672728384404618,8.598405334604502,0.07432304980011573
3.425,2.73657579,8.666018445322216,8.60749028139025,0.05852816393196569
3.43,2.69152647,8.658910841324634,8.61815457547019,0.04075626585444425
3.435,2.64004556,8.651760477675502,8.629949177353923,0.02181130032157874
3.44,2.58405422,8.64489438649673,8.642381455536091,0.0025129309606395367
3.445,2.52553139,8.64060214693057,8.656926877939442,-0.016324731008872106
3.45,2.46660761,8.637116724766575,8.67105515180213,-0.03393842703555627
3.455,2.40952565,8.634622961805793,8.684237926276355,-0.04961496447056213
3.46,2.35655571,8.6332667170691,8.695886740469867,-0.06262002340076656
3.465,2.309829,8.633056551182701,8.705827774945242,-0.07277122376254042
3.47,2.27135996,8.63407307706848,8.713747625085164,-0.07967454801668339
3.475,2.24289644,8.636341824228323,8.719387276716038,-0.08304545248771511
3.48,2.22582777,8.639871412890953,8.722575129719262,-0.08270371682830913
3.485,2.22104371,8.644715010109763,8.723227354607982,-0.07851234449821831
3.49,2.22894522,8.650881096970695,8.72139020109132,-0.0705091041206245
3.495,2.24939455,8.658358649767656,8.717210092397577,-0.058851442629920925
3.5,2.28159542,8.667073701327121,8.710965796352783,-0.043892095025661604
3.505,2.32423895,8.676878097137479,8.703029983393963,-0.02615188625648379
3.51,2.37552166,8.687553072927077,8.69384568274392,-0.006292609816842543
3.515,2.4332518,8.698807842926415,8.683903657789395,0.014904185137019965
3.52,2.49496603,8.710292241040579,8.6737275509758,0.036564690064778915
3.525,2.55798493,8.713595337598745,8.655907851142146,0.057687486456599046
3.53,2.61955676,8.716322072736906,8.638996464908665,0.07732560782824116
3.535,2.67709857,8.718032974005656,8.623398310219065,0.09463466378659113
3.54,2.72816317,8.718371350110942,8.609519432705827,0.10885191740511502
3.545,2.77060722,8.717065675350268,8.597717021054097,0.11934865429617147
3.55,2.80266266,8.71393942588989,8.588321894330504,0.12561753155938682
3.555,2.82303247,8.708929642447412,8.581568022138638,0.12736162030877374
3.56,2.83100272,8.702090352241003,8.577548972018118,0.12454138022288497
3.565,2.82627736,8.69358045861704,8.576273535311886,0.11730692330515424
3.57,2.8093037,8.683639271802788,8.577662252680462,0.10597701912232615
3.575,2.78086319,8.672571156053058,8.581545942684839,0.09102521336821923
3.58,2.74232045,8.660745626440127,8.587644363434533,0.07310126300559361
3.585,2.69530692,8.648563731273606,8.595572803868928,0.0529909274046787
3.59,2.64186117,8.636419533435232,8.60487716394741,0.03154236948782163
3.595,2.58406145,8.624682678272093,8.615041898299738,0.009640779972354352
3.6,2.52415733,8.613682740880565,8.625494106445073,-0.011811365564508236
3.605,2.46447377,8.612304724695289,8.644313238897004,-0.032008514201715244
3.61,2.4072585,8.612112653352687,8.662292665010678,-0.05018001165799113
3.615,2.35481806,8.613228884196992,8.678752817015626,-0.06552393281863367
3.62,2.30922061,8.615624363919714,8.693607554875177,-0.07798319095546269
3.625,2.27247352,8.619375553844415,8.706307204581123,-0.08693165073670706
3.63,2.24611421,8.624423248517644,8.716549035750086,-0.09212578723244214
3.635,2.23161202,8.630694183421888,8.724117304542633,-0.09342312112074502
3.64,2.2295761,8.638132676238595,8.728896929931578,-0.09076425369298313
3.645,2.24030636,8.646703098971923,8.730862649927685,-0.08415955095576244
3.65,2.2634014,8.656348202301324,8.730096675950405,-0.07374847364908099
3.655,2.2978279,8.666967966534504,8.726836079653447,-0.059868113118943356
3.66,2.34209003,8.678390962951214,8.721436370901381,-0.0430454079501672
3.665,2.39417563,8.690382193290617,8.714350160492273,-0.023967967201656393
3.67,2.45178547,8.702650100386624,8.706096445685924,-0.003446345299300546
3.675,2.51237876,8.71485901548884,8.69725254629674,0.017606469192099183
3.68,2.57321358,8.726635424779742,8.68842220824444,0.03821321653530241
3.685,2.63172142,8.730120877599923,8.672737572106609,0.05738330549331394
3.69,2.68536899,8.732408215126336,8.658119056446772,0.07428915867956398
3.695,2.73199309,8.733183544925685,8.645008851307868,0.08817469361781782
3.7,2.76974508,8.732218243878183,8.633792455841219,0.09842578803696433
3.705,2.79711896,8.729382838165916,8.62479570030683,0.10458713785908635
3.71,2.8132056,8.724655821782346,8.61822647055994,0.10642935122240615
3.715,2.81750388,8.718127439416927,8.6141437144231,0.10398372499382624
3.72,2.81001869,8.709988171048941,8.612519507468988,0.09746866357995287
3.725,2.79126498,8.700491138271223,8.613231866360001,0.08725927191122196
3.73,2.76209361,8.689939710267994,8.616077896762514,0.07386181350548071
3.735,2.72369633,8.67868693149773,8.62076584420481,0.05792108729291989
3.74,2.67760781,8.667098172112256,8.626909431656937,0.04018874045531895
3.745,2.62551106,8.65551868575772,8.634060819512861,0.021457866244858792
3.75,2.56935497,8.644268328251684,8.641729248292796,0.002539079958888024
3.755,2.51116027,8.633625430377394,8.649392010456568,-0.01576658007917331
3.76,2.45306725,8.623817545089889,8.656531247321022,-0.03271370223113301
3.765,2.3973531,8.624984412484121,8.672655243083614,-0.047670830599493286
3.77,2.34623328,8.627299586786096,8.687220088528655,-0.059920501742558585
3.775,2.30176337,8.630767077612349,8.700096892404401,-0.06932981479205225
3.78,2.26596901,8.635476936792069,8.710970556471944,-0.07549361967987522
3.785,2.24040231,8.64145467553001,8.719595116897175,-0.07814044136716447
3.79,2.22636036,8.648719571737459,8.725822026011961,-0.07710245427450246
3.795,2.22460168,8.657310049100227,8.729593399487948,-0.07228335038772116
3.8,2.23540572,8.667233741205383,8.730974991328488,-0.06374125012310472
3.805,2.25844023,8.678459421004018,8.730131716666758,-0.05167229566274045
3.81,2.29281982,8.690892758466346,8.727354988961874,-0.03646223049552866
3.815,2.33709969,8.704367430627615,8.723019737982789,-0.018652307355173647
3.82,2.38941508,8.718645152749835,8.717559540514438,0.0010856122353963826
3.825,2.4475146,8.733419577747654,8.711457636416016,0.021961941331637647
3.83,2.50893137,8.748327512964185,8.705228690777556,0.04309882218662864
3.835,2.57094676,8.762964957583913,8.699401892862214,0.06356306472169848
3.84,2.6309639,8.776945416151019,8.69452244454097,0.08242297161004863
3.845,2.68639981,8.7735403666588,8.674861501377741,0.09867886528105885
3.85,2.73495925,8.768700051457298,8.656978217629419,0.11172183382787892
3.855,2.77464379,8.76218496928931,8.641219155537133,0.12096581375217674
3.86,2.80381908,8.753850122104687,8.627904818842158,0.1259453032625295
3.865,2.82131243,8.7436657374096,8.617229153577624,0.12643658383197653
3.87,2.8265342,8.731718863258344,8.609265964755526,0.12245289850281793
3.875,2.81938772,8.718191162033834,8.60401016409216,0.11418099794167524
3.88,2.80032995,8.703341723227528,8.601362381104837,0.10197934212269111
3.885,2.77030911,8.687490845533727,8.601133597593654,0.08635724794007338
3.89,2.73063803,8.671014960667948,8.60302291328791,0.06799204738003795
3.895,2.68306113,8.654314132512242,8.606634668933586,0.04767946357865682
3.9,2.62954552,8.63777425744463,8.61150875526656,0.02626550217807022
3.905,2.57215056,8.621750203700412,8.61712402490313,0.004626178797281
3.91,2.51314067,8.606550104799243,8.622913349595013,-0.01636324479576956
3.915,2.45475857,8.592418947522788,8.628316537528038,-0.03589759000525028
3.92,2.39925507,8.57952594216963,8.632768312840755,-0.05324237067112492
3.925,2.34880635,8.584022760886013,8.651806204069233,-0.06778344318322027
3.93,2.30551287,8.589807984358327,8.669178729697377,-0.07937074533904998
3.935,2.27129569,8.596905511099395,8.684482984398102,-0.08757747329870647
3.94,2.24764751,8.60528563855404,8.697304878642056,-0.09201924008801576
3.945,2.23579167,8.614867668934794,8.70748039868558,-0.09261272975078683
3.95,2.23636903,8.625593544622065,8.714914993237512,-0.089321448615447
3.955,2.24952169,8.63742230033377,8.719594039726108,-0.08217173939233824
3.96,2.2747525,8.650288736202883,8.721622493800409,-0.07133375759752525
3.965,2.3109275,8.664080472971527,8.72125238849101,-0.05717191551948275
3.97,2.35647361,8.678613133554029,8.718849479610737,-0.04023634605670878
3.975,2.40935345,8.693639555495434,8.714868733490693,-0.021229177995259363
3.98,2.4671948,8.708865213920683,8.709833221908417,-0.0009680079877334435
3.985,2.52744548,8.723948642894355,8.704316953704266,0.019631689190088508
3.99,2.58744046,8.738523826737456,8.698906604673331,0.0396172220641251
3.995,2.64458038,8.75224880942856,8.69417794869381,0.058070860734749985
4.0,2.69646225,8.7647356894857,8.69056149997979,0.0741741895059107
4.005,2.74095255,8.760750319164115,8.67370691748634,0.08704340167777502
4.01,2.77628982,8.755018454720094,8.658812484887214,0.0962059698328801
4.015,2.8010649,8.747435519603497,8.646193397382753,0.10124212222074469
4.02,2.81443982,8.73801061367047,8.636023194262613,0.10198741940785716
4.025,2.81606446,8.726859511213057,8.628338713856728,0.09852079735632913
4.03,2.8060184,8.714181681884671,8.623090342300607,0.09109133958406446
4.035,2.7849468,8.700242037225273,8.620131956175976,0.08011008104929651
4.04,2.75379342,8.685354042787186,8.619235497966917,0.06611854482026835
4.045,2.71390233,8.669878072263353,8.620076464391373,0.049801607871980735
4.05,2.66687768,8.654174287942537,8.622245731362481,0.031928556580055556
4.055,2.614534,8.638579029695132,8.62527329443394,0.013305735261191387
4.06,2.55872358,8.623400033665545,8.628657640097453,-0.0052576064319076465
4.065,2.50154981,8.608900001889054,8.6318793020183,-0.022979300129245317
4.07,2.4450694,8.595293424001541,8.634424970343353,-0.03913154634181204
4.075,2.39146025,8.582733634113369,8.635808079392032,-0.05307444527866245
4.08,2.34278454,8.571335745365303,8.635516955220092,-0.06418120985478915
4.085,2.30105315,8.576925958836283,8.649426815798408,-0.07250085696212594
4.09,2.26799699,8.583741017462769,8.6613041755492,-0.07756315808643066
4.095,2.2452043,8.591798170640404,8.670936232011215,-0.07913806137081103
4.1,2.23370753,8.601112309879246,8.678219998778998,-0.07710768889975128
4.105,2.23422568,8.611722682439042,8.68310369577951,-0.07138101334046709
4.11,2.24685812,8.623622690827048,8.685709351207631,-0.06208666038058297
4.115,2.27123517,8.636777584650542,8.686226195655085,-0.0494486110045429
4.12,2.30637169,8.651083158721509,8.684962109341573,-0.033878950620064074
4.125,2.35081919,8.666366779117123,8.682296892923693,-0.01593011380657039
4.13,2.40265192,8.682387730782096,8.67866603632967,0.0037216944524267603
4.135,2.4596347,8.698839021749873,8.674545383039716,0.024293638710156884
4.14,2.51924326,8.715359798403743,8.67042839971264,0.0449313986911033
4.145,2.57884225,8.731559011247466,8.66681671787274,0.06474229337472615
4.15,2.6358195,8.747066889585167,8.664222683464354,0.08284420612081256
4.155,2.68769887,8.76147289909155,8.662996295247485,0.09847660384406431
4.16,2.73228733,8.774452659641732,8.663498688581674,0.11095397106005755
4.165,2.76763486,8.76283955101784,8.643433732486242,0.11940581853159848
4.17,2.79237778,8.749450863180526,8.625752322973499,0.12369854020702675
4.175,2.80553941,8.734270871922881,8.610597887080388,0.1236729848424929
4.18,2.80668406,8.717395041421941,8.597996838411596,0.11939820301034487
4.185,2.79593034,8.699011162262648,8.587899403822394,0.1111117584402539
4.19,2.77391738,8.679375111096963,8.580169366690408,0.0992057444065555
4.195,2.74173688,8.658800038680054,8.574581505735123,0.08421853294493076
4.2,2.70082224,8.637654628132044,8.570810054594125,0.06684457353791906
4.205,2.65298702,8.616316493567181,8.568449693526802,0.04786680004037969
4.21,2.60024845,8.595150741486995,8.567038181465866,0.028112560021128274
4.215,2.54471403,8.574489060362131,8.566067033076399,0.00842202728573227
4.22,2.4885427,8.5546207335989,8.56501154950731,-0.010390815908408513
4.225,2.4339584,8.535768320213407,8.563339895770602,-0.027571575557194805
4.23,2.38304439,8.518086219881537,8.560558534842762,-0.042472314961225166
4.235,2.33782912,8.501668274311392,8.556132704801003,-0.05446443048961136
4.24,2.30010273,8.486499717079274,8.549988752460967,-0.06348903538169282
4.245,2.27149998,8.496861687253915,8.56625932834356,-0.06939764108964575
4.25,2.25325334,8.508459862985214,8.580281237588837,-0.0718213746036227
4.255,2.24626701,8.521273518151903,8.591930493162975,-0.07065697501107238
4.26,2.25098418,8.535270547140739,8.601157029719314,-0.06588648257857521
4.265,2.26728762,8.550410169445,8.608031846893073,-0.05762167744807378
4.27,2.29451994,8.566620543066135,8.612727547005234,-0.046107003939098945
4.275,2.33151792,8.583775379682718,8.615531323974873,-0.031755944292154226
4.28,2.37662038,8.60167956407004,8.616810165683912,-0.015130601613872585
4.285,2.42783403,8.620075559310935,8.617002835774942,0.0030727235359933047
4.29,2.4828823,8.63865827101559,8.616580986230275,0.022077284785314788
4.295,2.53931255,8.657080941462947,8.616053988479571,0.04102695298337622
4.3,2.59461715,8.675016759034802,8.615966149170738,0.059050609864064185
4.305,2.64643938,8.69207761902333,8.616726560541979,0.07535105848135082
4.31,2.69259463,8.707938887148291,8.618750355283153,0.08918853186513864
4.315,2.73114836,8.72235037149497,8.622399481688989,0.09995088980598155
4.32,2.76065132,8.735140753474338,8.62798734138064,0.10715341209369811
4.325,2.77997543,8.722716440096352,8.612550809197021,0.11016563089933129
4.33,2.78847768,8.70863014601553,8.599422386942988,0.10920775907254132
4.335,2.78599113,8.693016720179035,8.58859254535408,0.10442417482495436
4.34,2.77282908,8.676087187227207,8.579981081402902,0.09610610582430468
4.345,2.74971409,8.658100768915913,8.573419564689534,0.08468120422637959
4.35,2.71766447,8.639366846009521,8.56865734093165,0.0707095050778701
4.355,2.67806513,8.620224507017983,8.565360233196385,0.05486427382159853
4.36,2.63245709,8.600999494400108,8.563129175867605,0.03787031853250333
4.365,2.58263934,8.581995195505563,8.561524834837595,0.020470360667967924
4.37,2.53041227,8.563483540690381,8.560081788714825,0.003401751975555811
4.375,2.47776716,8.54569469984149,8.558325909580098,-0.012631209738607652
4.38,2.42666513,8.528809387939443,8.555790288952892,-0.026980901013448744
4.385,2.37914183,8.512958515600388,8.551977779008437,-0.03901926340804884
4.39,2.33700839,8.498197861881442,8.546657314962337,-0.04845945308089483
4.395,2.30207423,8.4845909596009,8.539620667850885,-0.05502970824998421
4.4,2.27576168,8.472159477169066,8.530627857528179,-0.058468380359112615
4.405,2.25930718,8.483182036660114,8.541961818783951,-0.058779782123837165
4.41,2.25347827,8.495386759314107,8.55113724489293,-0.05575048557882312
4.415,2.2588088,8.50877875030503,8.558177776689423,-0.04939902638439264
4.42,2.27479456,8.523371400392422,8.563143403465693,-0.03977200307327067
